Date,GLD,SPY,TLT,T10Y2Y,VIXCLS,DCOILWTICO,SPY_Ret,SPY_Vol_21d,SPY_Mom_21d,SPY_Mom_63d,GLD_Ret,GLD_Vol_21d,GLD_Mom_21d,GLD_Mom_63d,TLT_Ret,TLT_Vol_21d,TLT_Mom_21d,TLT_Mom_63d,Regime,Regime_0_Prob,Regime_1_Prob,Regime_2_Prob,Optimal_N_Regimes
2014-03-06,130.1699981689453,152.4600830078125,75.0926284790039,2.37,14.21,101.82,0.0022908504314516076,0.09118526059172494,0.07427114110123378,0.043008495431811955,0.009930939447266862,0.1300563126322414,0.0732129374753856,0.08728697662621698,-0.009849554094633506,0.09343209915759867,-0.0031844288992163294,0.04150544606934248,1.0,1.4663526354415203e-19,0.9999984778389915,1.5221610085518979e-06,4.0
2014-03-07,129.08999633789062,152.52484130859375,74.62051391601562,2.42,14.11,102.82,0.0004247557754375464,0.08445238901644643,0.060739154791116245,0.04720356498111733,-0.008296856773808758,0.13571490772193984,0.06474759660538498,0.05967818635099942,-0.0062870959846649255,0.09479596573885778,-0.005181454660186602,0.027586309061344405,1.0,2.4589517896928905e-20,0.9999988884991455,1.1115008548826644e-06,4.0
2014-03-10,129.1300048828125,152.44386291503906,74.72615814208984,2.42,14.2,101.39,-0.0005309193758861186,0.07758734697699839,0.047195246608493724,0.058535977553940244,0.0003099275393667611,0.13493434233309112,0.056969851994614906,0.06842631334351168,0.001415753129134334,0.0948983137288007,-0.004612650846375854,0.0370269550583151,1.0,1.6493784948148797e-19,0.9999981529508406,1.8470491590385396e-06,4.0
2014-03-11,129.86000061035156,151.69032287597656,74.92349243164062,2.4,14.8,100.29,-0.0049430657597706595,0.08145618181734186,0.04010859791755994,0.056792355852357757,0.005653184387327759,0.13478767063188019,0.056459506547239524,0.09781046246746183,0.0026407658905138742,0.09483297377007258,-0.004779209713149157,0.04371202206548941,1.0,3.455967295841923e-19,0.9999980581976496,1.9418023501628353e-06,4.0
2014-03-12,131.75999450683594,151.73081970214844,75.44497680664062,2.36,14.47,98.29,0.00026697039998380134,0.07460662379015721,0.029123425292276517,0.057193166103880255,0.014631094159512248,0.13760702445559514,0.05950461450760414,0.10370244210290869,0.006960225132001119,0.09566480664719433,0.007982744859796886,0.04588627559856695,1.0,1.499065907324229e-19,0.9999941816650703,5.818334929717688e-06,4.0
2014-03-13,132.2100067138672,150.0294952392578,76.45976257324219,2.32,16.22,98.57,-0.011212781069992017,0.08643874242416681,0.017081255647314775,0.038864822927198395,0.003415393334794903,0.13737942401255782,0.06252516587326395,0.1046035927569644,0.013450673716851602,0.10344719482540642,0.026845625205948354,0.06387055126666263,1.0,2.2382911933517202e-17,0.9999917380828796,8.26191712058055e-06,4.0
2014-03-14,133.10000610351562,149.60818481445312,76.47386169433594,2.29,17.82,99.23,-0.0028081839783090645,0.08580189381590406,0.00901584565129121,0.039253412250288555,0.006731709737936908,0.1366002730309482,0.06064234894646692,0.12178680481925674,0.00018439922672075504,0.10225732065158136,0.021250101375321906,0.05932801308109048,1.0,6.111204722207873e-17,0.9999931638999593,6.836100040180137e-06,4.0
2014-03-17,131.63999938964844,150.96119689941406,75.9030532836914,2.32,15.64,98.43,0.009043703635860378,0.0892304644947153,0.01255298856043785,0.03104861910316603,-0.010969246032428437,0.13911495086780623,0.03531260566171279,0.1192925661634765,-0.007464098163710298,0.10640741808224585,0.013056508178824755,0.05674108180382498,1.0,1.3411861067924508e-18,0.9999939752064232,6.024793577039731e-06,4.0
2014-03-18,130.6199951171875,152.03872680664062,76.17789459228516,2.32,14.52,100.08,0.007137793879208099,0.09199927744678144,0.019780383084558206,0.03960978154548411,-0.007748437231769989,0.14284079076464296,0.027290550921482692,0.13760664922798727,0.0036209519473020535,0.10687158941824253,0.016724737114841792,0.06160061071234524,1.0,7.989983217267798e-19,0.9999993859888543,6.140111454682537e-07,4.0
2014-03-19,128.08999633789062,151.2285614013672,75.58592987060547,2.31,15.12,100.71,-0.00532867791180458,0.09452057227892345,0.01313488354215675,0.028090204667534202,-0.019369153834579822,0.15974724054263084,0.005415971771959294,0.10479552907224354,-0.0077708201945979605,0.11073957800463162,0.006557273451947676,0.03738630811607857,1.0,1.4963997801744455e-19,0.9999979748954881,2.025104511480772e-06,4.0
2014-03-20,127.86000061035156,152.1116180419922,75.45206451416016,2.34,14.52,99.68,0.005839218679607239,0.09229062429603613,0.025844021452113397,0.028597669184406538,-0.0017955791561766743,0.15647382919467567,0.012592096377255002,0.10634248462386853,-0.0017710353854808458,0.10979557644664067,0.009024814208955512,0.041442987262357844,1.0,1.1639517678586573e-19,0.9999966264727271,3.373527272922015e-06,4.0
2014-03-21,128.47000122070312,151.5216522216797,76.26949310302734,2.3,15.0,99.97,-0.0038785059807175948,0.09227397245904334,0.015870192016525397,0.0223680654472187,0.0047708478604697735,0.15312183296084733,0.006818203424653557,0.10654610602203696,0.010833747149672446,0.11489978748095207,0.022456560302547723,0.06122311842938721,1.0,2.0055900572045045e-18,0.9999956044191584,4.395580841409909e-06,4.0
2014-03-24,126.18000030517578,150.8950653076172,76.81214904785156,2.27,15.09,100.05,-0.004135296209321848,0.09362682472089938,0.012824873494943878,0.018140270661643143,-0.01782518014920287,0.16560789853978697,-0.010973518621929745,0.08682172233879526,0.0071149803512025045,0.11591660687317935,0.024325059887565503,0.0687737000652544,1.0,2.299213400663418e-17,0.9999944890877774,5.510912222653045e-06,4.0
2014-03-25,126.41000366210938,151.61119079589844,76.52318572998047,2.28,14.02,99.66,0.004745850944968488,0.0931361179736822,0.012018339793409938,0.017797854673577085,0.001822819435546963,0.16052289059813837,-0.02000156385132812,0.08283369860623369,-0.0037619480961413876,0.11648873191873241,0.02306140971285675,0.06887281123208489,1.0,6.5404609947153104e-18,0.9999913260122031,8.673987796809296e-06,4.0
2014-03-26,125.41000366210938,150.520751953125,77.12216186523438,2.26,14.93,100.61,-0.00719233743267278,0.09693808422533383,0.005119886532685136,0.010532268151651536,-0.007910766324103369,0.16199611019355364,-0.029409510520132076,0.07078210998222745,0.007827381068104655,0.11561673985679932,0.02194461886484045,0.08030702629037112,1.0,7.740085803164129e-17,0.9999965826672235,3.4173327761773896e-06,4.0
2014-03-27,124.58999633789062,150.203369140625,77.5097885131836,2.24,14.62,101.25,-0.002108565153852271,0.09728509372685733,0.002946670270745022,0.008566288119408405,-0.006538611755630641,0.1610406946701418,-0.0274764206985455,0.07972958659247142,0.0050261382535745636,0.11548953970198411,0.02165645231084312,0.07832345851903999,1.0,9.862712949106413e-18,0.9999958977668908,4.102233108869686e-06,4.0
2014-03-28,124.55999755859375,150.94386291503906,77.07284545898438,2.28,14.41,101.73,0.00492994117675738,0.09708165222614219,0.0026296553362594732,0.008764047327058933,-0.00024077999982852205,0.1609277270473221,-0.028393131640385372,0.07268338453652112,-0.0056372628874468145,0.11653496313000383,0.01037358778273223,0.07908653838450608,1.0,8.218618851214114e-18,0.9999988465366405,1.1534633594346905e-06,4.0
2014-03-31,123.61000061035156,152.1807861328125,76.88258361816406,2.29,13.88,101.57,0.008194590981613237,0.10075057739968776,0.008295193640452725,0.017030456091860824,-0.0076268221488628996,0.1620606105716555,-0.031421423365686874,0.06450221914062082,-0.0024685975934489734,0.11699244659774137,0.007321738664529898,0.0764227079527271,1.0,3.7442079719806313e-45,0.9999999999923173,7.682859289131988e-12,4.0
2014-04-01,123.38999938964844,153.1898956298828,76.22551727294922,2.33,13.1,99.69,0.006630991485282678,0.09913384438060159,0.02216935296005418,0.03368046228214694,-0.0017798011456744423,0.14013782712525827,-0.05295874013387303,0.04567796092922394,-0.008546361403229508,0.11853377391751904,-0.00790978729556513,0.06398512576625115,1.0,8.595688018183819e-46,0.9999999994933964,5.066037042508917e-10,4.0
2014-04-02,124.31999969482422,153.70249938964844,75.78748321533203,2.35,13.09,99.6,0.0033461982440676774,0.08773547382042016,0.011374369324725686,0.03730960648428239,0.007537080069503599,0.1395406209440699,-0.03388244660490736,0.04216613916248324,-0.005746554084358313,0.10791677872355807,0.001452737098842638,0.05787087769608257,1.0,2.421249940535554e-48,0.9999999998344222,1.655776522950251e-10,4.0
2014-04-03,123.91999816894531,153.49911499023438,76.1195297241211,2.34,13.37,100.29,-0.0013232341713484974,0.08796209080233512,0.009121571160061848,0.03894790253156155,-0.003217515499202128,0.1391345997201946,-0.03856002206717579,0.03698743237611146,0.004381284279432185,0.10872881414724563,0.003690879185549889,0.0580521824448077,1.0,7.281944284880928e-46,0.9999999998787104,1.212898076467897e-10,4.0
2014-04-04,125.56999969482422,151.68447875976562,76.6281967163086,2.31,13.96,101.16,-0.011821802559475292,0.0973222851240239,-0.005087261089888884,0.020398539530099846,0.0133150544727203,0.14317535146515492,-0.03533839240091896,0.056808618223671115,0.006682476810235816,0.1044790321226,0.020448987715672162,0.062431170480782505,1.0,1.0415615740902268e-46,0.999999999989134,1.0865886399982787e-11,4.0
2014-04-07,124.91000366210938,150.00808715820312,77.08746337890625,2.3,15.57,100.43,-0.011051833485333229,0.10423185289362719,-0.0165006180553805,0.008901507687861576,-0.00525600091039935,0.14178347813535705,-0.03238045390318389,0.05748392107723532,0.005993442130681315,0.10234801002059396,0.033059936650491784,0.07171603196392651,1.0,4.818373947842934e-49,0.9999999999656399,3.436039317312958e-11,4.0
2014-04-08,126.08999633789062,150.62655639648438,77.27116394042969,2.29,14.89,102.57,0.004122905971255975,0.10560483880802372,-0.01192115237572744,0.012398973803056546,0.009446742784294582,0.1467226654995355,-0.023542232091454895,0.06440990471371766,0.0023830147402892354,0.10238450910384037,0.034057763193185764,0.06802315422479821,1.0,3.807517297980173e-46,0.9999999999993721,6.279193785194257e-13,4.0
2014-04-09,126.31999969482422,152.24588012695312,76.88964080810547,2.34,13.82,103.55,0.010750585880794583,0.11122242381654932,0.0036624435919407894,0.02050421013808368,0.0018241205774742753,0.14509487000998753,-0.0272601332118364,0.050390798694057715,-0.004937458074506851,0.10476646197639031,0.02624208125720706,0.050230162002828926,1.0,3.271065369328579e-44,0.9999999999998295,1.702542113221481e-13,4.0
2014-04-10,127.01000213623047,149.04783630371094,77.60321807861328,2.28,15.89,103.37,-0.021005782360583036,0.13327995835498918,-0.0176825209519349,0.012539821853924549,0.0054623372630875355,0.13559528231084306,-0.036050338256192305,0.049495997845966366,0.00928053848357413,0.10664996159998318,0.028606825309311912,0.05472285034149671,1.0,1.2076739673963032e-39,0.9999999999928804,7.119928662122897e-12,4.0
2014-04-11,126.93000030517578,147.7051544189453,78.2320327758789,2.26,17.03,103.68,-0.009008395680630166,0.1313174933182342,-0.015492559090502733,-0.007398568337240619,-0.0006298860696725139,0.13438661102321997,-0.03993651116075159,0.05872050172130705,0.008102946151390622,0.10044280776597651,0.023179122495168958,0.0681558373915987,1.0,4.641703956175113e-43,0.9999999999997353,2.644831028554519e-13,4.0
2014-04-14,127.8499984741211,148.8688201904297,78.0271224975586,2.28,16.11,104.05,0.007878301715753322,0.13434952524436602,-0.00494200651482013,-0.00494200651482013,0.0072480750550174555,0.134815949644652,-0.03944408255933096,0.06844387900186155,-0.0026192631208669104,0.10123506046234211,0.02031100259368368,0.06648133469883488,1.0,1.7275671206415385e-45,0.9999999999999547,4.4908450630717735e-14,4.0
2014-04-15,125.48999786376953,149.89419555664062,78.51464080810547,2.25,15.61,103.7,0.006887777876517731,0.1326773456310025,-0.007068050364521072,0.0032154885937267785,-0.01845913678934663,0.1434017695608271,-0.04671833450617979,0.04758324488420085,0.006248062147391487,0.09791792041839675,0.03440688366847544,0.06599312718336225,1.0,3.8647568473716464e-40,0.9999999999985683,1.4315164483323935e-12,4.0
2014-04-16,125.54000091552734,151.46470642089844,78.61353302001953,2.26,14.18,103.71,0.010477462842544583,0.13551178059527963,-0.0037754879812444964,0.018032390943499177,0.0003984624480757315,0.14222854915033162,-0.0388913978836285,0.038121232107152014,0.00125953848729643,0.09765435810754569,0.03197303418229458,0.06288419055604022,1.0,7.488647322522281e-39,0.9999999999914158,8.584653300214064e-12,4.0
2014-04-17,124.75,151.67630004882812,77.75160217285156,2.3,13.36,104.33,0.001396983052551537,0.13426741178094662,0.0029606751747945914,0.01945456494059572,-0.006292822285853816,0.12848135629720997,-0.026075387878691125,0.03158851968233001,-0.010964153550362288,0.10201087080984429,0.028651791490208245,0.05123056508453128,1.0,1.0749490102237591e-38,0.9999999999954037,4.596141042623873e-12,4.0
2014-04-18,124.75,151.67630004882812,77.75160217285156,2.3,13.36,104.33,0.0,0.13267786456166977,-0.0028618326382136017,0.016465807396999876,0.0,0.12853162431443702,-0.02432348346242519,0.04218883191735934,0.0,0.10150793657391713,0.0304768023711246,0.0504336170652695,1.0,4.461406697062449e-40,0.9999999999979234,2.0762675437204242e-12,4.0
2014-04-21,124.23999786376953,152.20523071289062,77.68801879882812,2.31,13.25,104.35,0.0034872334299571595,0.1324902966985368,0.00451142448084485,0.019346062161281985,-0.004088193476797342,0.12705298311312296,-0.03292600075302188,0.0423692870116843,-0.0008177757402617614,0.09580054118140692,0.018598860934929684,0.05216570875970561,1.0,2.6898862462825817e-42,0.9999999999989679,1.0320776924128531e-12,4.0
2014-04-22,123.77999877929688,152.89691162109375,77.94942474365234,2.28,13.19,101.69,0.004544396437385689,0.1322839357865309,0.013266479651906193,0.032437505100236574,-0.003702503963152415,0.11290741011621405,-0.019020459027376146,0.016339583289352033,0.003364816722912334,0.09358802837601544,0.01480593512742745,0.040976756753672516,1.0,1.6434785650075194e-36,0.9999999854104047,1.4589594983692536e-08,4.0
2014-04-23,123.76000213623047,152.5388641357422,78.39452362060547,2.27,13.27,101.47,-0.002341757472766104,0.13180389338088103,0.006118765606772492,0.05247494804629982,-0.0001615498728680942,0.11251525580741906,-0.02096354282974544,0.012020616646479132,0.005710098290229837,0.09362866281446085,0.024454521499251092,0.04019931103034757,1.0,5.744046124212757e-35,0.9999998570168729,1.4298312727260018e-07,4.0
2014-04-24,124.55999755859375,152.8480987548828,78.54290771484375,2.27,13.32,102.2,0.002027251355860571,0.12901973682880505,0.015461966350544198,0.059822690919694166,0.006464087011591069,0.1123844789866281,-0.00677781738852179,0.029761892372428322,0.0018927864777442682,0.09051517345409162,0.018422017942028468,0.049491294027984356,1.0,1.064912074934041e-38,0.9999999879350145,1.2064985715237416e-08,4.0
2014-04-25,125.43000030517578,151.5949249267578,78.65592956542969,2.25,14.06,100.85,-0.008198818554718601,0.13240780629582052,0.009264477848229813,0.04491089319678476,0.0069846079289843654,0.11268867158844643,0.006742146175259922,0.03704012790385369,0.00143898225663186,0.08929208739795158,0.014787049148652365,0.048447843950586655,1.0,2.2965306718788243e-39,0.9999999605413911,3.9458608561253875e-08,4.0
2014-04-28,124.87999725341797,152.0750274658203,78.27438354492188,2.26,13.97,101.13,0.003167009313105096,0.1317994597968881,0.007493941979064944,0.05838598507825332,-0.004384940209038013,0.11386792103240585,0.002569040631794195,0.01967825597038897,-0.004850823359609846,0.08862630221673663,0.015589642224600686,0.03485015694356908,1.0,2.211327189568488e-35,0.9999996548465663,3.451534338910575e-07,4.0
2014-04-29,124.86000061035156,152.78302001953125,78.16838836669922,2.27,13.71,101.56,0.004655547761581502,0.1297120835400862,0.0039573582317622424,0.05216010531701509,-0.00016012686984467894,0.11032789374887501,0.010112450399060391,0.042498155714691954,-0.0013541490002514367,0.08819911836132327,0.016724265601180566,0.03642760833735692,1.0,3.666164403439859e-15,0.9999999999975335,2.4631232121350715e-12,4.0
2014-04-30,124.22000122070312,153.2386932373047,78.49339294433594,2.25,13.41,100.07,0.0029824859969072026,0.12804501804591342,0.00031854325131064343,0.061517628696705406,-0.005125735916385876,0.11179896172820095,0.006726653984604258,0.034390915219883356,0.004157749499862806,0.08198837338574395,0.029752184734488374,0.03381624648114823,1.0,1.8074609307301078e-16,0.9999999979437355,2.0562647725386207e-09,4.0
2014-05-01,123.80000305175781,153.25494384765625,79.33556365966797,2.22,13.25,99.69,0.00010604769597200026,0.1274835980842679,-0.002911829955722478,0.08607213673649894,-0.003381083278200081,0.1093165564371877,-0.0041827271906601515,0.020441834513451607,0.01072919240386594,0.0837153668423666,0.04681617984667619,0.032329340851901645,1.0,3.4183717581100927e-16,0.9999999890003259,1.0999673610840838e-08,4.0
2014-05-02,125.05999755859375,153.03529357910156,79.82415771484375,2.18,12.91,100.09,-0.001433234472181466,0.12749737906257966,-0.0030216552790048867,0.07697175415462199,0.01017766135521958,0.11435432215349366,0.009199478748331158,0.03363914180250571,0.006158575456421289,0.08452287113697497,0.0486685611977542,0.04982738528491404,1.0,4.2431196155482545e-16,0.9999999998798472,1.2015238024571423e-10,4.0
2014-05-05,126.22000122070312,153.32826232910156,79.34258270263672,2.2,13.29,99.74,0.0019143868263864494,0.12027812667730593,0.0108368607175644,0.0803885455507245,0.009275577200982044,0.10938114273467538,0.005176407800100424,0.04064638690710609,-0.006032948245158654,0.08759733792421773,0.035422809130916555,0.05323150209682326,1.0,5.3502623134316545e-15,0.9999999999928662,7.1281609612624715e-12,4.0
2014-05-06,125.9800033569336,151.99362182617188,79.66129302978516,2.18,13.8,99.81,-0.008704465065057843,0.11767411566596604,0.01323618416568939,0.057044770978234904,-0.001901424983746236,0.10785291988548949,0.008566164946393284,0.03909605391522808,0.0040168887411053955,0.08663141097576478,0.03338843358002097,0.06202071646106089,1.0,3.811064565226419e-15,0.9999999999985398,1.4566195706142525e-12,4.0
2014-05-07,124.16999816894531,152.8887481689453,79.37798309326172,2.21,13.4,101.06,0.0058892362193800896,0.11848671810166031,0.015018545378587378,0.050251333710120694,-0.014367400696601584,0.11412929951794233,-0.015227204573788566,0.016370631333187502,-0.003556431558517481,0.08836311333012824,0.027265270061885394,0.057351831498202,1.0,7.80475439260631e-15,0.9999999999999902,2.074870540072962e-15,4.0
